starttime	seconds	ctime	dtime	ttime	wait
Tue Jun 17 10:41:01 2014	1402994461	0	27	27	27
Tue Jun 17 10:41:01 2014	1402994461	0	27	27	27
Tue Jun 17 10:41:02 2014	1402994462	0	27	27	27
Tue Jun 17 10:41:01 2014	1402994461	0	27	28	27
Tue Jun 17 10:40:58 2014	1402994458	0	28	28	28
Tue Jun 17 10:41:02 2014	1402994462	0	28	28	28
Tue Jun 17 10:41:00 2014	1402994460	0	28	28	28
Tue Jun 17 10:40:59 2014	1402994459	0	28	28	28
Tue Jun 17 10:41:00 2014	1402994460	0	28	28	28
Tue Jun 17 10:41:01 2014	1402994461	0	28	28	28
Tue Jun 17 10:41:00 2014	1402994460	0	28	28	28
Tue Jun 17 10:41:00 2014	1402994460	0	28	28	28
Tue Jun 17 10:40:59 2014	1402994459	0	28	28	28
Tue Jun 17 10:41:01 2014	1402994461	0	28	28	28
Tue Jun 17 10:41:02 2014	1402994462	0	28	28	28
Tue Jun 17 10:41:00 2014	1402994460	0	28	28	28
Tue Jun 17 10:41:01 2014	1402994461	0	29	29	29
Tue Jun 17 10:41:00 2014	1402994460	0	29	29	29
Tue Jun 17 10:41:02 2014	1402994462	0	29	29	29
Tue Jun 17 10:41:00 2014	1402994460	0	29	29	29
Tue Jun 17 10:40:59 2014	1402994459	0	29	29	29
Tue Jun 17 10:41:03 2014	1402994463	0	29	29	29
Tue Jun 17 10:40:59 2014	1402994459	0	29	29	29
Tue Jun 17 10:41:03 2014	1402994463	0	29	29	29
Tue Jun 17 10:41:00 2014	1402994460	0	29	29	29
Tue Jun 17 10:41:01 2014	1402994461	0	29	29	28
Tue Jun 17 10:41:02 2014	1402994462	0	29	29	29
Tue Jun 17 10:41:00 2014	1402994460	0	29	29	29
Tue Jun 17 10:41:00 2014	1402994460	0	29	30	29
Tue Jun 17 10:40:59 2014	1402994459	0	29	30	25
Tue Jun 17 10:41:02 2014	1402994462	0	29	30	29
Tue Jun 17 10:40:59 2014	1402994459	0	30	30	29
Tue Jun 17 10:41:02 2014	1402994462	0	30	30	30
Tue Jun 17 10:41:03 2014	1402994463	0	30	30	29
Tue Jun 17 10:41:01 2014	1402994461	0	30	30	29
Tue Jun 17 10:41:01 2014	1402994461	0	30	30	30
Tue Jun 17 10:40:58 2014	1402994458	0	30	30	30
Tue Jun 17 10:41:00 2014	1402994460	0	30	30	30
Tue Jun 17 10:41:00 2014	1402994460	0	30	30	30
Tue Jun 17 10:41:01 2014	1402994461	0	30	30	30
Tue Jun 17 10:41:00 2014	1402994460	0	30	30	30
Tue Jun 17 10:41:00 2014	1402994460	0	30	30	29
Tue Jun 17 10:41:02 2014	1402994462	0	30	30	30
Tue Jun 17 10:40:59 2014	1402994459	0	30	30	30
Tue Jun 17 10:41:00 2014	1402994460	0	30	30	30
Tue Jun 17 10:41:00 2014	1402994460	0	30	30	30
Tue Jun 17 10:41:00 2014	1402994460	0	30	30	30
Tue Jun 17 10:40:49 2014	1402994449	9	22	30	22
Tue Jun 17 10:41:00 2014	1402994460	0	30	30	30
Tue Jun 17 10:41:01 2014	1402994461	0	30	30	30
Tue Jun 17 10:41:00 2014	1402994460	0	30	30	30
Tue Jun 17 10:41:01 2014	1402994461	0	30	30	30
Tue Jun 17 10:41:03 2014	1402994463	0	30	30	30
Tue Jun 17 10:41:01 2014	1402994461	0	31	31	31
Tue Jun 17 10:41:00 2014	1402994460	0	30	31	30
Tue Jun 17 10:41:00 2014	1402994460	0	31	31	31
Tue Jun 17 10:41:01 2014	1402994461	0	31	31	31
Tue Jun 17 10:40:59 2014	1402994459	0	31	31	31
Tue Jun 17 10:41:00 2014	1402994460	0	31	31	29
Tue Jun 17 10:41:01 2014	1402994461	0	31	31	31
Tue Jun 17 10:40:49 2014	1402994449	3	28	31	28
Tue Jun 17 10:41:02 2014	1402994462	0	31	31	31
Tue Jun 17 10:40:59 2014	1402994459	0	31	31	31
Tue Jun 17 10:41:03 2014	1402994463	0	31	31	31
Tue Jun 17 10:40:59 2014	1402994459	0	32	32	31
Tue Jun 17 10:41:02 2014	1402994462	0	32	32	31
Tue Jun 17 10:41:00 2014	1402994460	0	32	32	31
Tue Jun 17 10:41:01 2014	1402994461	0	32	32	32
Tue Jun 17 10:41:01 2014	1402994461	0	32	32	32
Tue Jun 17 10:41:00 2014	1402994460	0	32	32	32
Tue Jun 17 10:41:02 2014	1402994462	0	32	32	32
Tue Jun 17 10:41:01 2014	1402994461	0	32	32	32
Tue Jun 17 10:41:00 2014	1402994460	0	32	32	31
Tue Jun 17 10:40:58 2014	1402994458	0	32	32	32
Tue Jun 17 10:40:59 2014	1402994459	0	32	32	32
Tue Jun 17 10:41:02 2014	1402994462	0	32	32	32
Tue Jun 17 10:40:59 2014	1402994459	0	32	32	32
Tue Jun 17 10:41:01 2014	1402994461	0	32	32	32
Tue Jun 17 10:41:01 2014	1402994461	0	32	32	32
Tue Jun 17 10:41:00 2014	1402994460	0	32	32	32
Tue Jun 17 10:40:59 2014	1402994459	0	32	32	32
Tue Jun 17 10:41:02 2014	1402994462	0	32	32	32
Tue Jun 17 10:41:02 2014	1402994462	0	32	32	32
Tue Jun 17 10:40:58 2014	1402994458	0	32	32	32
Tue Jun 17 10:41:01 2014	1402994461	0	32	32	32
Tue Jun 17 10:41:03 2014	1402994463	0	32	32	32
Tue Jun 17 10:41:00 2014	1402994460	0	32	32	32
Tue Jun 17 10:40:58 2014	1402994458	0	32	32	32
Tue Jun 17 10:41:00 2014	1402994460	0	32	32	32
Tue Jun 17 10:41:02 2014	1402994462	0	32	32	32
Tue Jun 17 10:41:03 2014	1402994463	0	32	32	32
Tue Jun 17 10:40:49 2014	1402994449	9	24	32	24
Tue Jun 17 10:41:02 2014	1402994462	0	32	33	32
Tue Jun 17 10:41:03 2014	1402994463	0	33	33	33
Tue Jun 17 10:40:59 2014	1402994459	0	33	33	33
Tue Jun 17 10:41:00 2014	1402994460	0	33	33	29
Tue Jun 17 10:40:58 2014	1402994458	0	33	33	33
Tue Jun 17 10:41:00 2014	1402994460	0	33	33	33
Tue Jun 17 10:41:01 2014	1402994461	0	33	33	33
Tue Jun 17 10:41:01 2014	1402994461	0	33	33	33
Tue Jun 17 10:41:01 2014	1402994461	0	33	33	33
Tue Jun 17 10:40:59 2014	1402994459	0	33	33	33
Tue Jun 17 10:40:59 2014	1402994459	0	33	33	33
Tue Jun 17 10:41:00 2014	1402994460	0	33	33	33
Tue Jun 17 10:40:59 2014	1402994459	0	33	33	33
Tue Jun 17 10:41:00 2014	1402994460	0	33	33	33
Tue Jun 17 10:41:02 2014	1402994462	0	33	33	30
Tue Jun 17 10:40:59 2014	1402994459	0	34	34	33
Tue Jun 17 10:41:01 2014	1402994461	0	34	34	33
Tue Jun 17 10:41:02 2014	1402994462	0	34	34	34
Tue Jun 17 10:41:03 2014	1402994463	0	34	34	34
Tue Jun 17 10:41:02 2014	1402994462	0	34	34	34
Tue Jun 17 10:40:58 2014	1402994458	0	34	34	34
Tue Jun 17 10:41:02 2014	1402994462	0	34	34	34
Tue Jun 17 10:41:00 2014	1402994460	0	34	34	33
Tue Jun 17 10:40:59 2014	1402994459	0	34	34	34
Tue Jun 17 10:41:02 2014	1402994462	0	34	34	34
Tue Jun 17 10:41:00 2014	1402994460	0	34	34	34
Tue Jun 17 10:41:01 2014	1402994461	0	34	34	34
Tue Jun 17 10:41:01 2014	1402994461	0	34	34	34
Tue Jun 17 10:40:49 2014	1402994449	7	27	34	25
Tue Jun 17 10:40:58 2014	1402994458	0	34	34	34
Tue Jun 17 10:41:00 2014	1402994460	0	34	34	34
Tue Jun 17 10:41:01 2014	1402994461	0	34	34	34
Tue Jun 17 10:40:59 2014	1402994459	0	34	34	34
Tue Jun 17 10:41:00 2014	1402994460	0	34	34	34
Tue Jun 17 10:41:02 2014	1402994462	0	34	34	34
Tue Jun 17 10:41:02 2014	1402994462	0	34	35	34
Tue Jun 17 10:41:02 2014	1402994462	0	35	35	34
Tue Jun 17 10:41:01 2014	1402994461	0	35	35	34
Tue Jun 17 10:40:58 2014	1402994458	0	35	35	35
Tue Jun 17 10:40:59 2014	1402994459	0	35	35	35
Tue Jun 17 10:41:00 2014	1402994460	0	35	35	35
Tue Jun 17 10:40:49 2014	1402994449	9	26	35	26
Tue Jun 17 10:41:00 2014	1402994460	0	35	35	35
Tue Jun 17 10:41:00 2014	1402994460	0	35	35	35
Tue Jun 17 10:41:02 2014	1402994462	0	35	35	34
Tue Jun 17 10:41:02 2014	1402994462	0	35	35	35
Tue Jun 17 10:41:02 2014	1402994462	0	35	35	28
Tue Jun 17 10:41:00 2014	1402994460	0	35	35	35
Tue Jun 17 10:41:00 2014	1402994460	0	35	35	35
Tue Jun 17 10:40:58 2014	1402994458	0	35	35	35
Tue Jun 17 10:41:01 2014	1402994461	0	35	35	35
Tue Jun 17 10:40:59 2014	1402994459	0	35	35	35
Tue Jun 17 10:40:49 2014	1402994449	7	28	35	28
Tue Jun 17 10:41:00 2014	1402994460	0	35	35	35
Tue Jun 17 10:41:03 2014	1402994463	0	35	36	35
Tue Jun 17 10:40:59 2014	1402994459	0	36	36	35
Tue Jun 17 10:41:00 2014	1402994460	0	36	36	35
Tue Jun 17 10:40:59 2014	1402994459	0	36	36	35
Tue Jun 17 10:40:59 2014	1402994459	0	36	36	36
Tue Jun 17 10:41:01 2014	1402994461	0	36	36	35
Tue Jun 17 10:41:03 2014	1402994463	0	36	36	36
Tue Jun 17 10:40:58 2014	1402994458	0	36	36	36
Tue Jun 17 10:40:59 2014	1402994459	0	36	36	36
Tue Jun 17 10:41:00 2014	1402994460	0	36	36	36
Tue Jun 17 10:40:59 2014	1402994459	0	36	36	36
Tue Jun 17 10:41:00 2014	1402994460	0	36	36	36
Tue Jun 17 10:40:58 2014	1402994458	0	36	36	35
Tue Jun 17 10:40:57 2014	1402994457	0	36	36	36
Tue Jun 17 10:41:02 2014	1402994462	0	36	36	28
Tue Jun 17 10:41:02 2014	1402994462	0	36	36	36
Tue Jun 17 10:41:03 2014	1402994463	0	36	36	36
Tue Jun 17 10:41:01 2014	1402994461	0	36	36	36
Tue Jun 17 10:41:00 2014	1402994460	0	36	36	36
Tue Jun 17 10:41:01 2014	1402994461	0	36	36	36
Tue Jun 17 10:41:01 2014	1402994461	0	36	36	35
Tue Jun 17 10:40:58 2014	1402994458	0	36	36	36
Tue Jun 17 10:40:58 2014	1402994458	0	36	36	36
Tue Jun 17 10:41:00 2014	1402994460	0	36	37	36
Tue Jun 17 10:40:59 2014	1402994459	0	36	37	36
Tue Jun 17 10:41:03 2014	1402994463	0	36	37	36
Tue Jun 17 10:41:00 2014	1402994460	0	36	37	36
Tue Jun 17 10:40:58 2014	1402994458	0	37	37	37
Tue Jun 17 10:41:01 2014	1402994461	0	37	37	37
Tue Jun 17 10:41:00 2014	1402994460	0	37	37	37
Tue Jun 17 10:41:00 2014	1402994460	0	37	37	37
Tue Jun 17 10:41:00 2014	1402994460	0	37	37	37
Tue Jun 17 10:40:59 2014	1402994459	0	37	37	36
Tue Jun 17 10:41:00 2014	1402994460	0	37	37	36
Tue Jun 17 10:40:58 2014	1402994458	0	37	37	37
Tue Jun 17 10:41:01 2014	1402994461	0	37	37	37
Tue Jun 17 10:40:58 2014	1402994458	0	37	37	37
Tue Jun 17 10:40:58 2014	1402994458	0	37	37	30
Tue Jun 17 10:41:01 2014	1402994461	0	37	37	37
Tue Jun 17 10:41:02 2014	1402994462	0	37	37	37
Tue Jun 17 10:41:00 2014	1402994460	0	37	37	37
Tue Jun 17 10:40:58 2014	1402994458	0	37	37	37
Tue Jun 17 10:41:02 2014	1402994462	0	37	37	37
Tue Jun 17 10:41:01 2014	1402994461	0	37	37	37
Tue Jun 17 10:41:00 2014	1402994460	0	37	37	37
Tue Jun 17 10:41:01 2014	1402994461	0	37	37	37
Tue Jun 17 10:41:02 2014	1402994462	0	37	37	37
Tue Jun 17 10:41:00 2014	1402994460	0	37	37	37
Tue Jun 17 10:40:59 2014	1402994459	0	37	37	37
Tue Jun 17 10:41:01 2014	1402994461	0	37	38	37
Tue Jun 17 10:41:01 2014	1402994461	0	37	38	37
Tue Jun 17 10:40:59 2014	1402994459	0	38	38	38
Tue Jun 17 10:41:01 2014	1402994461	0	38	38	37
Tue Jun 17 10:41:00 2014	1402994460	0	38	38	38
Tue Jun 17 10:40:59 2014	1402994459	0	38	38	38
Tue Jun 17 10:41:01 2014	1402994461	0	38	38	38
Tue Jun 17 10:41:01 2014	1402994461	0	38	38	38
Tue Jun 17 10:40:59 2014	1402994459	0	38	38	38
Tue Jun 17 10:41:02 2014	1402994462	0	38	38	38
Tue Jun 17 10:41:01 2014	1402994461	0	38	38	38
Tue Jun 17 10:41:01 2014	1402994461	0	38	38	36
Tue Jun 17 10:40:59 2014	1402994459	0	38	38	38
Tue Jun 17 10:41:00 2014	1402994460	0	38	38	37
Tue Jun 17 10:40:59 2014	1402994459	0	38	38	38
Tue Jun 17 10:41:03 2014	1402994463	0	38	38	38
Tue Jun 17 10:40:59 2014	1402994459	0	38	38	38
Tue Jun 17 10:41:00 2014	1402994460	0	38	38	38
Tue Jun 17 10:41:00 2014	1402994460	0	38	38	38
Tue Jun 17 10:41:02 2014	1402994462	0	38	38	38
Tue Jun 17 10:41:03 2014	1402994463	0	38	38	38
Tue Jun 17 10:40:57 2014	1402994457	0	38	38	38
Tue Jun 17 10:41:01 2014	1402994461	0	38	38	38
Tue Jun 17 10:41:02 2014	1402994462	0	38	38	38
Tue Jun 17 10:41:00 2014	1402994460	0	38	38	37
Tue Jun 17 10:41:01 2014	1402994461	0	38	38	38
Tue Jun 17 10:40:49 2014	1402994449	3	36	39	35
Tue Jun 17 10:41:00 2014	1402994460	0	39	39	38
Tue Jun 17 10:40:58 2014	1402994458	0	39	39	39
Tue Jun 17 10:41:00 2014	1402994460	0	39	39	39
Tue Jun 17 10:41:01 2014	1402994461	0	39	39	39
Tue Jun 17 10:41:00 2014	1402994460	0	39	39	39
Tue Jun 17 10:40:58 2014	1402994458	0	39	39	39
Tue Jun 17 10:41:01 2014	1402994461	0	39	39	39
Tue Jun 17 10:40:58 2014	1402994458	0	39	39	39
Tue Jun 17 10:41:01 2014	1402994461	0	39	39	39
Tue Jun 17 10:41:02 2014	1402994462	0	39	39	39
Tue Jun 17 10:41:01 2014	1402994461	0	39	39	39
Tue Jun 17 10:41:03 2014	1402994463	0	39	39	39
Tue Jun 17 10:40:58 2014	1402994458	0	39	39	39
Tue Jun 17 10:40:59 2014	1402994459	0	39	39	39
Tue Jun 17 10:41:00 2014	1402994460	0	39	39	39
Tue Jun 17 10:41:03 2014	1402994463	0	39	39	39
Tue Jun 17 10:40:58 2014	1402994458	0	39	39	39
Tue Jun 17 10:41:01 2014	1402994461	0	39	40	39
Tue Jun 17 10:41:02 2014	1402994462	0	40	40	39
Tue Jun 17 10:41:02 2014	1402994462	0	40	40	39
Tue Jun 17 10:41:01 2014	1402994461	0	40	40	40
Tue Jun 17 10:41:02 2014	1402994462	0	40	40	39
Tue Jun 17 10:41:00 2014	1402994460	0	40	40	39
Tue Jun 17 10:40:59 2014	1402994459	0	40	40	40
Tue Jun 17 10:40:58 2014	1402994458	0	40	40	40
Tue Jun 17 10:41:01 2014	1402994461	0	40	40	40
Tue Jun 17 10:40:59 2014	1402994459	0	40	40	39
Tue Jun 17 10:40:49 2014	1402994449	5	35	40	35
Tue Jun 17 10:41:00 2014	1402994460	0	40	40	40
Tue Jun 17 10:40:58 2014	1402994458	0	40	40	40
Tue Jun 17 10:40:58 2014	1402994458	0	40	40	40
Tue Jun 17 10:40:59 2014	1402994459	0	40	40	40
Tue Jun 17 10:41:03 2014	1402994463	0	40	40	40
Tue Jun 17 10:41:01 2014	1402994461	0	40	40	32
Tue Jun 17 10:41:00 2014	1402994460	0	40	40	39
Tue Jun 17 10:40:58 2014	1402994458	0	40	40	40
Tue Jun 17 10:41:02 2014	1402994462	0	40	40	40
Tue Jun 17 10:41:03 2014	1402994463	0	40	40	40
Tue Jun 17 10:41:02 2014	1402994462	0	40	40	40
Tue Jun 17 10:41:00 2014	1402994460	0	40	40	40
Tue Jun 17 10:41:02 2014	1402994462	0	40	40	29
Tue Jun 17 10:41:01 2014	1402994461	0	40	40	40
Tue Jun 17 10:41:01 2014	1402994461	0	40	40	39
Tue Jun 17 10:41:01 2014	1402994461	0	40	40	40
Tue Jun 17 10:41:00 2014	1402994460	0	41	41	40
Tue Jun 17 10:40:58 2014	1402994458	0	41	41	40
Tue Jun 17 10:40:58 2014	1402994458	0	41	41	38
Tue Jun 17 10:41:01 2014	1402994461	0	41	41	41
Tue Jun 17 10:40:58 2014	1402994458	0	41	41	41
Tue Jun 17 10:41:01 2014	1402994461	0	41	41	41
Tue Jun 17 10:41:01 2014	1402994461	0	41	41	41
Tue Jun 17 10:41:01 2014	1402994461	0	41	41	41
Tue Jun 17 10:41:00 2014	1402994460	0	41	41	41
Tue Jun 17 10:41:02 2014	1402994462	0	41	41	41
Tue Jun 17 10:40:58 2014	1402994458	0	41	41	41
Tue Jun 17 10:41:00 2014	1402994460	0	41	41	36
Tue Jun 17 10:41:02 2014	1402994462	0	41	41	40
Tue Jun 17 10:40:58 2014	1402994458	0	41	41	30
Tue Jun 17 10:41:02 2014	1402994462	0	41	41	41
Tue Jun 17 10:41:00 2014	1402994460	0	41	41	40
Tue Jun 17 10:41:01 2014	1402994461	0	41	41	41
Tue Jun 17 10:41:01 2014	1402994461	0	41	41	41
Tue Jun 17 10:40:58 2014	1402994458	0	41	41	41
Tue Jun 17 10:41:01 2014	1402994461	0	41	41	40
Tue Jun 17 10:40:58 2014	1402994458	0	41	41	41
Tue Jun 17 10:40:58 2014	1402994458	0	41	41	41
Tue Jun 17 10:41:00 2014	1402994460	0	41	41	41
Tue Jun 17 10:41:00 2014	1402994460	0	41	41	41
Tue Jun 17 10:41:02 2014	1402994462	0	41	41	41
Tue Jun 17 10:41:02 2014	1402994462	0	41	41	36
Tue Jun 17 10:41:02 2014	1402994462	0	41	41	41
Tue Jun 17 10:41:02 2014	1402994462	0	41	41	41
Tue Jun 17 10:40:58 2014	1402994458	0	41	41	41
Tue Jun 17 10:41:03 2014	1402994463	0	41	41	41
Tue Jun 17 10:41:00 2014	1402994460	0	41	42	41
Tue Jun 17 10:40:59 2014	1402994459	0	42	42	41
Tue Jun 17 10:41:00 2014	1402994460	0	42	42	41
Tue Jun 17 10:41:03 2014	1402994463	0	42	42	41
Tue Jun 17 10:41:01 2014	1402994461	0	42	42	42
Tue Jun 17 10:41:01 2014	1402994461	0	42	42	42
Tue Jun 17 10:40:59 2014	1402994459	0	42	42	42
Tue Jun 17 10:41:01 2014	1402994461	0	42	42	42
Tue Jun 17 10:41:03 2014	1402994463	0	42	42	42
Tue Jun 17 10:40:59 2014	1402994459	0	42	42	42
Tue Jun 17 10:40:59 2014	1402994459	0	42	42	42
Tue Jun 17 10:41:02 2014	1402994462	0	42	42	42
Tue Jun 17 10:41:01 2014	1402994461	0	42	42	42
Tue Jun 17 10:41:01 2014	1402994461	0	42	42	42
Tue Jun 17 10:40:58 2014	1402994458	0	42	42	42
Tue Jun 17 10:41:00 2014	1402994460	0	42	42	42
Tue Jun 17 10:40:58 2014	1402994458	0	42	42	42
Tue Jun 17 10:40:59 2014	1402994459	0	42	42	39
Tue Jun 17 10:41:01 2014	1402994461	0	42	42	42
Tue Jun 17 10:41:00 2014	1402994460	0	42	42	42
Tue Jun 17 10:40:58 2014	1402994458	0	42	42	42
Tue Jun 17 10:41:00 2014	1402994460	0	42	42	42
Tue Jun 17 10:40:58 2014	1402994458	0	42	42	42
Tue Jun 17 10:41:00 2014	1402994460	0	42	42	42
Tue Jun 17 10:40:59 2014	1402994459	0	42	43	42
Tue Jun 17 10:41:01 2014	1402994461	0	43	43	42
Tue Jun 17 10:41:02 2014	1402994462	0	43	43	43
Tue Jun 17 10:40:58 2014	1402994458	0	43	43	43
Tue Jun 17 10:41:03 2014	1402994463	0	43	43	42
Tue Jun 17 10:41:00 2014	1402994460	0	43	43	43
Tue Jun 17 10:40:59 2014	1402994459	0	43	43	43
Tue Jun 17 10:41:00 2014	1402994460	0	43	43	43
Tue Jun 17 10:40:59 2014	1402994459	0	43	43	43
Tue Jun 17 10:41:01 2014	1402994461	0	43	43	42
Tue Jun 17 10:40:59 2014	1402994459	0	43	43	43
Tue Jun 17 10:41:01 2014	1402994461	0	43	43	43
Tue Jun 17 10:41:00 2014	1402994460	0	43	43	23
Tue Jun 17 10:41:01 2014	1402994461	0	43	43	43
Tue Jun 17 10:40:58 2014	1402994458	0	43	43	43
Tue Jun 17 10:41:01 2014	1402994461	0	43	43	43
Tue Jun 17 10:41:00 2014	1402994460	0	43	43	43
Tue Jun 17 10:41:01 2014	1402994461	0	43	43	43
Tue Jun 17 10:41:01 2014	1402994461	0	43	43	43
Tue Jun 17 10:41:02 2014	1402994462	0	43	43	43
Tue Jun 17 10:41:01 2014	1402994461	0	43	43	43
Tue Jun 17 10:41:01 2014	1402994461	0	43	44	43
Tue Jun 17 10:41:01 2014	1402994461	0	44	44	43
Tue Jun 17 10:40:58 2014	1402994458	0	44	44	44
Tue Jun 17 10:41:00 2014	1402994460	0	44	44	44
Tue Jun 17 10:40:49 2014	1402994449	9	35	44	35
Tue Jun 17 10:41:01 2014	1402994461	0	44	44	44
Tue Jun 17 10:41:00 2014	1402994460	0	44	44	41
Tue Jun 17 10:40:59 2014	1402994459	0	44	44	44
Tue Jun 17 10:41:03 2014	1402994463	0	44	44	44
Tue Jun 17 10:41:00 2014	1402994460	0	44	44	44
Tue Jun 17 10:41:01 2014	1402994461	0	44	44	44
Tue Jun 17 10:41:03 2014	1402994463	0	44	44	44
Tue Jun 17 10:41:00 2014	1402994460	0	44	44	44
Tue Jun 17 10:41:01 2014	1402994461	0	44	44	44
Tue Jun 17 10:41:00 2014	1402994460	0	44	44	44
Tue Jun 17 10:41:01 2014	1402994461	0	44	44	44
Tue Jun 17 10:41:00 2014	1402994460	0	44	44	44
Tue Jun 17 10:41:00 2014	1402994460	0	44	44	39
Tue Jun 17 10:41:02 2014	1402994462	0	44	44	44
Tue Jun 17 10:41:02 2014	1402994462	0	44	44	44
Tue Jun 17 10:41:01 2014	1402994461	0	44	44	44
Tue Jun 17 10:41:01 2014	1402994461	0	44	45	44
Tue Jun 17 10:41:00 2014	1402994460	0	45	45	44
Tue Jun 17 10:41:00 2014	1402994460	0	44	45	44
Tue Jun 17 10:41:01 2014	1402994461	0	45	45	44
Tue Jun 17 10:41:01 2014	1402994461	0	45	45	45
Tue Jun 17 10:41:01 2014	1402994461	0	45	45	45
Tue Jun 17 10:41:00 2014	1402994460	0	45	45	45
Tue Jun 17 10:41:03 2014	1402994463	0	45	45	45
Tue Jun 17 10:41:02 2014	1402994462	0	45	45	44
Tue Jun 17 10:41:01 2014	1402994461	0	45	45	45
Tue Jun 17 10:41:01 2014	1402994461	0	45	45	45
Tue Jun 17 10:41:00 2014	1402994460	0	45	45	44
Tue Jun 17 10:41:03 2014	1402994463	0	45	45	45
Tue Jun 17 10:41:00 2014	1402994460	0	45	45	45
Tue Jun 17 10:41:01 2014	1402994461	0	45	45	45
Tue Jun 17 10:41:01 2014	1402994461	0	45	45	45
Tue Jun 17 10:40:57 2014	1402994457	0	45	45	45
Tue Jun 17 10:41:01 2014	1402994461	0	45	45	45
Tue Jun 17 10:40:58 2014	1402994458	0	45	45	45
Tue Jun 17 10:41:01 2014	1402994461	0	45	45	42
Tue Jun 17 10:41:01 2014	1402994461	0	45	45	45
Tue Jun 17 10:41:01 2014	1402994461	0	45	46	45
