starttime	seconds	ctime	dtime	ttime	wait
Sun Jun 15 18:11:22 2014	1402848682	0	612	612	612
Sun Jun 15 18:11:40 2014	1402848700	0	613	613	613
Sun Jun 15 18:11:32 2014	1402848692	0	613	614	613
Sun Jun 15 18:11:40 2014	1402848700	0	614	614	613
Sun Jun 15 18:11:22 2014	1402848682	0	614	614	614
Sun Jun 15 18:11:22 2014	1402848682	0	614	614	614
Sun Jun 15 18:11:40 2014	1402848700	0	614	614	614
Sun Jun 15 18:11:34 2014	1402848694	0	614	614	614
Sun Jun 15 18:11:28 2014	1402848688	0	615	615	614
Sun Jun 15 18:11:39 2014	1402848699	0	615	615	614
Sun Jun 15 18:11:28 2014	1402848688	0	616	616	615
Sun Jun 15 18:11:32 2014	1402848692	0	616	616	615
Sun Jun 15 18:11:30 2014	1402848690	0	616	616	616
Sun Jun 15 18:11:40 2014	1402848700	0	617	617	617
Sun Jun 15 18:11:29 2014	1402848689	0	617	617	617
Sun Jun 15 18:11:33 2014	1402848693	0	617	617	617
Sun Jun 15 18:11:39 2014	1402848699	0	618	618	618
Sun Jun 15 18:11:29 2014	1402848689	0	618	618	618
Sun Jun 15 18:11:19 2014	1402848679	0	618	618	618
Sun Jun 15 18:11:34 2014	1402848694	0	618	618	618
Sun Jun 15 18:11:28 2014	1402848688	0	619	619	619
Sun Jun 15 18:11:22 2014	1402848682	0	619	619	619
Sun Jun 15 18:11:40 2014	1402848700	0	619	619	619
Sun Jun 15 18:11:32 2014	1402848692	0	620	620	620
Sun Jun 15 18:11:22 2014	1402848682	0	620	620	620
Sun Jun 15 18:11:28 2014	1402848688	0	620	620	620
Sun Jun 15 18:11:28 2014	1402848688	0	621	621	621
Sun Jun 15 18:11:29 2014	1402848689	0	621	621	621
Sun Jun 15 18:11:28 2014	1402848688	0	621	621	621
Sun Jun 15 18:11:22 2014	1402848682	0	621	621	621
Sun Jun 15 18:11:30 2014	1402848690	0	621	621	621
Sun Jun 15 18:11:32 2014	1402848692	0	622	622	622
Sun Jun 15 18:11:40 2014	1402848700	0	622	622	622
Sun Jun 15 18:11:30 2014	1402848690	0	623	623	622
Sun Jun 15 18:11:30 2014	1402848690	0	623	623	622
Sun Jun 15 18:11:33 2014	1402848693	0	623	623	623
Sun Jun 15 18:11:29 2014	1402848689	0	623	623	623
Sun Jun 15 18:11:28 2014	1402848688	0	623	623	623
Sun Jun 15 18:11:40 2014	1402848700	0	623	623	623
Sun Jun 15 18:11:40 2014	1402848700	0	623	623	623
