starttime	seconds	ctime	dtime	ttime	wait
Mon Jun 16 19:21:48 2014	1402939308	0	987	987	917
Mon Jun 16 19:22:30 2014	1402939350	0	987	987	987
Mon Jun 16 19:21:37 2014	1402939297	0	987	987	987
Mon Jun 16 19:21:54 2014	1402939314	0	987	987	987
Mon Jun 16 19:22:13 2014	1402939333	0	987	987	987
Mon Jun 16 19:22:20 2014	1402939340	0	987	987	987
Mon Jun 16 19:22:47 2014	1402939367	0	987	987	987
Mon Jun 16 19:22:52 2014	1402939372	0	987	988	987
Mon Jun 16 19:21:40 2014	1402939300	0	988	988	987
Mon Jun 16 19:22:51 2014	1402939371	0	988	988	988
Mon Jun 16 19:22:23 2014	1402939343	0	988	988	988
Mon Jun 16 19:21:57 2014	1402939317	0	988	988	988
Mon Jun 16 19:21:48 2014	1402939308	0	988	988	973
Mon Jun 16 19:22:17 2014	1402939337	0	988	988	988
Mon Jun 16 19:22:01 2014	1402939321	0	988	988	988
Mon Jun 16 19:23:08 2014	1402939388	0	988	988	988
Mon Jun 16 19:22:09 2014	1402939329	0	988	988	988
Mon Jun 16 19:21:38 2014	1402939298	0	988	988	988
Mon Jun 16 19:21:37 2014	1402939297	0	988	988	971
Mon Jun 16 19:23:13 2014	1402939393	0	989	989	988
Mon Jun 16 19:23:10 2014	1402939390	0	989	989	988
Mon Jun 16 19:22:06 2014	1402939326	0	989	989	989
Mon Jun 16 19:22:55 2014	1402939375	0	989	989	989
Mon Jun 16 19:23:13 2014	1402939393	0	989	989	989
Mon Jun 16 19:21:48 2014	1402939308	0	989	989	989
Mon Jun 16 19:23:01 2014	1402939381	0	989	989	989
Mon Jun 16 19:22:08 2014	1402939328	0	989	989	989
Mon Jun 16 19:22:09 2014	1402939329	0	989	989	989
Mon Jun 16 19:21:37 2014	1402939297	0	989	989	989
Mon Jun 16 19:22:31 2014	1402939351	0	989	989	989
Mon Jun 16 19:22:27 2014	1402939347	0	989	989	989
Mon Jun 16 19:23:01 2014	1402939381	0	989	989	989
Mon Jun 16 19:21:40 2014	1402939300	0	989	989	987
Mon Jun 16 19:22:58 2014	1402939378	0	989	990	989
Mon Jun 16 19:22:52 2014	1402939372	0	990	990	989
Mon Jun 16 19:21:33 2014	1402939293	0	990	990	990
Mon Jun 16 19:22:31 2014	1402939351	0	990	990	990
Mon Jun 16 19:21:48 2014	1402939308	0	990	990	990
Mon Jun 16 19:21:59 2014	1402939319	0	990	990	989
Mon Jun 16 19:22:27 2014	1402939347	0	990	990	990
Mon Jun 16 19:22:16 2014	1402939336	0	990	990	990
Mon Jun 16 19:22:55 2014	1402939375	0	990	990	990
Mon Jun 16 19:22:34 2014	1402939354	0	990	990	990
Mon Jun 16 19:23:13 2014	1402939393	0	990	990	990
Mon Jun 16 19:23:17 2014	1402939397	0	990	990	980
Mon Jun 16 19:22:58 2014	1402939378	0	990	990	990
Mon Jun 16 19:22:51 2014	1402939371	0	990	990	990
Mon Jun 16 19:22:25 2014	1402939345	0	990	990	990
Mon Jun 16 19:21:39 2014	1402939299	0	990	990	990
Mon Jun 16 19:21:50 2014	1402939310	0	990	990	990
Mon Jun 16 19:22:52 2014	1402939372	0	990	990	990
Mon Jun 16 19:23:00 2014	1402939380	0	990	990	990
Mon Jun 16 19:22:48 2014	1402939368	0	990	990	990
Mon Jun 16 19:22:45 2014	1402939365	0	990	990	961
Mon Jun 16 19:21:49 2014	1402939309	0	990	990	990
Mon Jun 16 19:21:37 2014	1402939297	0	990	990	990
Mon Jun 16 19:22:25 2014	1402939345	0	990	990	963
Mon Jun 16 19:21:56 2014	1402939316	0	991	991	990
Mon Jun 16 19:23:18 2014	1402939398	0	991	991	991
Mon Jun 16 19:22:16 2014	1402939336	0	991	991	991
Mon Jun 16 19:22:07 2014	1402939327	0	991	991	991
Mon Jun 16 19:22:24 2014	1402939344	0	991	991	991
Mon Jun 16 19:22:42 2014	1402939362	0	991	991	991
Mon Jun 16 19:21:45 2014	1402939305	0	991	991	991
Mon Jun 16 19:22:26 2014	1402939346	0	991	991	981
Mon Jun 16 19:22:29 2014	1402939349	0	991	991	991
Mon Jun 16 19:22:18 2014	1402939338	0	991	991	958
Mon Jun 16 19:22:04 2014	1402939324	0	991	991	991
Mon Jun 16 19:22:30 2014	1402939350	0	991	991	991
Mon Jun 16 19:23:06 2014	1402939386	0	991	991	991
Mon Jun 16 19:21:59 2014	1402939319	0	991	991	991
Mon Jun 16 19:22:34 2014	1402939354	0	991	991	943
Mon Jun 16 19:21:41 2014	1402939301	0	991	991	991
Mon Jun 16 19:21:32 2014	1402939292	0	992	992	992
Mon Jun 16 19:22:10 2014	1402939330	0	992	992	991
Mon Jun 16 19:21:44 2014	1402939304	0	992	992	992
Mon Jun 16 19:21:50 2014	1402939310	0	992	992	992
Mon Jun 16 19:22:35 2014	1402939355	0	992	992	992
Mon Jun 16 19:23:00 2014	1402939380	0	992	992	992
Mon Jun 16 19:21:57 2014	1402939317	0	992	992	992
Mon Jun 16 19:21:59 2014	1402939319	0	992	992	992
Mon Jun 16 19:21:42 2014	1402939302	0	992	992	992
Mon Jun 16 19:21:57 2014	1402939317	0	992	992	984
Mon Jun 16 19:22:14 2014	1402939334	0	992	992	992
Mon Jun 16 19:22:20 2014	1402939340	0	992	992	992
Mon Jun 16 19:21:59 2014	1402939319	0	992	992	992
Mon Jun 16 19:22:26 2014	1402939346	0	992	992	992
Mon Jun 16 19:23:02 2014	1402939382	0	992	992	981
Mon Jun 16 19:23:03 2014	1402939383	0	992	992	882
Mon Jun 16 19:22:33 2014	1402939353	0	992	992	992
Mon Jun 16 19:21:58 2014	1402939318	0	992	993	992
Mon Jun 16 19:23:15 2014	1402939395	0	993	993	993
Mon Jun 16 19:22:52 2014	1402939372	0	993	993	950
Mon Jun 16 19:22:28 2014	1402939348	0	993	993	993
Mon Jun 16 19:22:04 2014	1402939324	0	993	993	993
Mon Jun 16 19:22:54 2014	1402939374	0	993	993	993
Mon Jun 16 19:22:20 2014	1402939340	0	993	993	993
Mon Jun 16 19:21:56 2014	1402939316	0	993	993	987
Mon Jun 16 19:22:15 2014	1402939335	0	993	993	993
Mon Jun 16 19:22:39 2014	1402939359	0	993	993	993
Mon Jun 16 19:22:17 2014	1402939337	0	993	993	993
Mon Jun 16 19:22:32 2014	1402939352	0	993	993	993
Mon Jun 16 19:22:17 2014	1402939337	0	993	993	993
Mon Jun 16 19:22:40 2014	1402939360	0	993	993	993
Mon Jun 16 19:23:12 2014	1402939392	0	993	993	993
Mon Jun 16 19:21:54 2014	1402939314	0	993	993	993
Mon Jun 16 19:22:43 2014	1402939363	0	993	993	993
Mon Jun 16 19:23:13 2014	1402939393	0	994	994	889
Mon Jun 16 19:21:40 2014	1402939300	0	994	994	993
Mon Jun 16 19:22:38 2014	1402939358	0	994	994	994
Mon Jun 16 19:23:07 2014	1402939387	0	994	994	994
Mon Jun 16 19:23:15 2014	1402939395	0	994	994	994
Mon Jun 16 19:21:51 2014	1402939311	0	994	994	994
Mon Jun 16 19:22:25 2014	1402939345	0	994	994	994
Mon Jun 16 19:22:24 2014	1402939344	0	994	994	968
Mon Jun 16 19:23:08 2014	1402939388	0	994	994	972
Mon Jun 16 19:22:22 2014	1402939342	0	994	994	994
Mon Jun 16 19:23:12 2014	1402939392	0	994	994	994
Mon Jun 16 19:22:02 2014	1402939322	0	994	994	993
Mon Jun 16 19:22:47 2014	1402939367	0	994	994	945
Mon Jun 16 19:22:53 2014	1402939373	0	994	994	994
Mon Jun 16 19:21:56 2014	1402939316	0	994	994	994
Mon Jun 16 19:23:18 2014	1402939398	0	994	994	994
Mon Jun 16 19:22:21 2014	1402939341	0	994	994	994
Mon Jun 16 19:22:54 2014	1402939374	0	994	994	994
Mon Jun 16 19:21:47 2014	1402939307	0	994	994	994
Mon Jun 16 19:22:29 2014	1402939349	0	994	994	908
Mon Jun 16 19:21:54 2014	1402939314	0	994	994	994
Mon Jun 16 19:22:45 2014	1402939365	0	994	994	994
Mon Jun 16 19:22:03 2014	1402939323	0	994	994	994
Mon Jun 16 19:22:41 2014	1402939361	0	994	995	994
Mon Jun 16 19:21:41 2014	1402939301	0	994	995	994
Mon Jun 16 19:21:35 2014	1402939295	0	995	995	994
Mon Jun 16 19:22:18 2014	1402939338	0	995	995	994
Mon Jun 16 19:21:51 2014	1402939311	0	995	995	995
Mon Jun 16 19:22:25 2014	1402939345	0	995	995	994
Mon Jun 16 19:23:07 2014	1402939387	0	995	995	995
Mon Jun 16 19:22:51 2014	1402939371	0	995	995	995
Mon Jun 16 19:22:19 2014	1402939339	0	995	995	995
Mon Jun 16 19:23:16 2014	1402939396	0	995	995	995
Mon Jun 16 19:22:30 2014	1402939350	0	995	995	995
Mon Jun 16 19:21:52 2014	1402939312	0	995	995	995
Mon Jun 16 19:21:54 2014	1402939314	0	995	995	995
Mon Jun 16 19:22:01 2014	1402939321	0	995	995	995
Mon Jun 16 19:22:33 2014	1402939353	0	995	995	995
Mon Jun 16 19:22:37 2014	1402939357	0	995	995	995
Mon Jun 16 19:21:50 2014	1402939310	0	995	995	995
Mon Jun 16 19:22:08 2014	1402939328	0	995	995	995
Mon Jun 16 19:22:25 2014	1402939345	0	995	995	995
Mon Jun 16 19:22:45 2014	1402939365	0	995	995	972
Mon Jun 16 19:21:37 2014	1402939297	0	995	995	995
Mon Jun 16 19:21:56 2014	1402939316	0	995	995	995
Mon Jun 16 19:21:46 2014	1402939306	0	995	995	995
Mon Jun 16 19:22:33 2014	1402939353	0	996	996	995
Mon Jun 16 19:22:35 2014	1402939355	0	996	996	995
Mon Jun 16 19:23:12 2014	1402939392	0	996	996	995
Mon Jun 16 19:22:11 2014	1402939331	0	996	996	996
Mon Jun 16 19:21:45 2014	1402939305	0	996	996	996
Mon Jun 16 19:21:47 2014	1402939307	0	996	996	996
Mon Jun 16 19:22:12 2014	1402939332	0	996	996	996
Mon Jun 16 19:22:47 2014	1402939367	0	996	996	996
Mon Jun 16 19:22:01 2014	1402939321	0	996	996	996
Mon Jun 16 19:23:07 2014	1402939387	0	996	996	996
Mon Jun 16 19:23:15 2014	1402939395	0	996	996	996
Mon Jun 16 19:22:22 2014	1402939342	0	996	996	996
Mon Jun 16 19:21:44 2014	1402939304	0	996	996	996
Mon Jun 16 19:22:50 2014	1402939370	0	996	996	996
Mon Jun 16 19:21:48 2014	1402939308	0	996	996	996
Mon Jun 16 19:22:03 2014	1402939323	0	996	996	996
Mon Jun 16 19:23:15 2014	1402939395	0	996	997	996
Mon Jun 16 19:23:02 2014	1402939382	0	997	997	996
Mon Jun 16 19:22:08 2014	1402939328	0	997	997	996
Mon Jun 16 19:22:59 2014	1402939379	0	997	997	997
Mon Jun 16 19:21:55 2014	1402939315	0	997	997	997
Mon Jun 16 19:23:04 2014	1402939384	0	997	997	991
Mon Jun 16 19:22:00 2014	1402939320	0	997	997	997
Mon Jun 16 19:21:31 2014	1402939291	0	997	997	997
Mon Jun 16 19:22:39 2014	1402939359	0	997	997	997
Mon Jun 16 19:23:01 2014	1402939381	0	997	997	997
Mon Jun 16 19:23:16 2014	1402939396	0	997	997	997
Mon Jun 16 19:22:49 2014	1402939369	0	997	997	997
Mon Jun 16 19:22:27 2014	1402939347	0	997	997	997
Mon Jun 16 19:22:05 2014	1402939325	0	997	997	997
Mon Jun 16 19:21:47 2014	1402939307	0	997	997	997
Mon Jun 16 19:23:17 2014	1402939397	0	997	997	997
Mon Jun 16 19:22:46 2014	1402939366	0	997	997	997
Mon Jun 16 19:22:02 2014	1402939322	0	997	997	997
Mon Jun 16 19:22:00 2014	1402939320	0	997	997	997
Mon Jun 16 19:22:33 2014	1402939353	0	997	997	997
Mon Jun 16 19:21:29 2014	1402939289	3	994	997	994
Mon Jun 16 19:22:37 2014	1402939357	0	998	998	998
Mon Jun 16 19:22:40 2014	1402939360	0	998	998	998
Mon Jun 16 19:21:56 2014	1402939316	0	998	998	998
Mon Jun 16 19:22:46 2014	1402939366	0	998	998	998
Mon Jun 16 19:22:20 2014	1402939340	0	998	998	998
Mon Jun 16 19:22:05 2014	1402939325	0	998	998	985
Mon Jun 16 19:21:46 2014	1402939306	0	998	998	998
Mon Jun 16 19:23:09 2014	1402939389	0	998	998	894
Mon Jun 16 19:22:14 2014	1402939334	0	998	998	998
Mon Jun 16 19:22:11 2014	1402939331	0	998	998	998
Mon Jun 16 19:23:05 2014	1402939385	0	998	998	991
Mon Jun 16 19:22:41 2014	1402939361	0	998	998	998
Mon Jun 16 19:21:45 2014	1402939305	0	998	998	998
Mon Jun 16 19:21:44 2014	1402939304	0	998	998	998
Mon Jun 16 19:22:49 2014	1402939369	0	998	998	998
Mon Jun 16 19:22:55 2014	1402939375	0	998	998	998
Mon Jun 16 19:23:14 2014	1402939394	0	998	998	976
Mon Jun 16 19:21:48 2014	1402939308	0	998	998	998
Mon Jun 16 19:22:46 2014	1402939366	0	999	999	999
Mon Jun 16 19:22:39 2014	1402939359	0	999	999	999
Mon Jun 16 19:23:05 2014	1402939385	0	999	999	999
Mon Jun 16 19:23:12 2014	1402939392	0	999	999	999
Mon Jun 16 19:22:29 2014	1402939349	0	999	999	999
Mon Jun 16 19:21:57 2014	1402939317	0	999	999	999
Mon Jun 16 19:22:48 2014	1402939368	0	999	999	999
Mon Jun 16 19:21:44 2014	1402939304	0	999	999	999
Mon Jun 16 19:22:02 2014	1402939322	0	999	999	999
Mon Jun 16 19:22:33 2014	1402939353	0	999	999	999
Mon Jun 16 19:22:32 2014	1402939352	0	999	999	999
Mon Jun 16 19:22:39 2014	1402939359	0	999	999	999
Mon Jun 16 19:23:15 2014	1402939395	0	999	999	999
Mon Jun 16 19:23:08 2014	1402939388	0	999	999	999
Mon Jun 16 19:22:20 2014	1402939340	0	999	999	999
Mon Jun 16 19:23:18 2014	1402939398	0	999	999	999
Mon Jun 16 19:21:39 2014	1402939299	0	999	999	999
Mon Jun 16 19:22:03 2014	1402939323	0	999	999	999
Mon Jun 16 19:22:20 2014	1402939340	0	999	999	999
Mon Jun 16 19:23:08 2014	1402939388	0	999	999	999
Mon Jun 16 19:23:16 2014	1402939396	0	999	999	999
Mon Jun 16 19:21:51 2014	1402939311	0	999	999	999
Mon Jun 16 19:22:20 2014	1402939340	0	999	1000	999
Mon Jun 16 19:22:55 2014	1402939375	0	1000	1000	999
Mon Jun 16 19:22:45 2014	1402939365	0	1000	1000	1000
Mon Jun 16 19:22:04 2014	1402939324	0	1000	1000	1000
Mon Jun 16 19:21:39 2014	1402939299	0	1000	1000	993
Mon Jun 16 19:22:12 2014	1402939332	0	1000	1000	1000
Mon Jun 16 19:22:29 2014	1402939349	0	1000	1000	1000
Mon Jun 16 19:21:53 2014	1402939313	0	1000	1000	1000
Mon Jun 16 19:22:05 2014	1402939325	0	1000	1000	1000
Mon Jun 16 19:22:37 2014	1402939357	0	1000	1000	1000
Mon Jun 16 19:22:56 2014	1402939376	0	1000	1000	1000
Mon Jun 16 19:22:12 2014	1402939332	0	1000	1000	1000
Mon Jun 16 19:21:51 2014	1402939311	0	1000	1000	1000
Mon Jun 16 19:23:11 2014	1402939391	0	1000	1000	1000
Mon Jun 16 19:22:27 2014	1402939347	0	1000	1000	1000
Mon Jun 16 19:22:09 2014	1402939329	0	1000	1001	1000
Mon Jun 16 19:22:41 2014	1402939361	0	1001	1001	1000
Mon Jun 16 19:22:25 2014	1402939345	0	1001	1001	1000
Mon Jun 16 19:22:19 2014	1402939339	0	1000	1001	1000
Mon Jun 16 19:22:08 2014	1402939328	0	1001	1001	952
Mon Jun 16 19:22:32 2014	1402939352	0	1001	1001	1001
Mon Jun 16 19:22:14 2014	1402939334	0	1001	1001	936
Mon Jun 16 19:22:46 2014	1402939366	0	1001	1001	1001
Mon Jun 16 19:23:18 2014	1402939398	0	1001	1001	1001
Mon Jun 16 19:22:09 2014	1402939329	0	1001	1001	1001
Mon Jun 16 19:21:44 2014	1402939304	0	1001	1001	1001
Mon Jun 16 19:23:08 2014	1402939388	0	1001	1001	1001
Mon Jun 16 19:22:33 2014	1402939353	0	1001	1001	1001
Mon Jun 16 19:22:08 2014	1402939328	0	1001	1001	917
Mon Jun 16 19:22:56 2014	1402939376	0	1001	1001	1001
Mon Jun 16 19:23:00 2014	1402939380	0	1001	1001	881
Mon Jun 16 19:21:55 2014	1402939315	0	1001	1001	1001
Mon Jun 16 19:22:50 2014	1402939370	0	1002	1002	1001
Mon Jun 16 19:23:02 2014	1402939382	0	1002	1002	1001
Mon Jun 16 19:22:04 2014	1402939324	0	1002	1002	1002
Mon Jun 16 19:22:52 2014	1402939372	0	1002	1002	1002
Mon Jun 16 19:23:03 2014	1402939383	0	1002	1002	943
Mon Jun 16 19:21:53 2014	1402939313	0	1002	1002	1002
Mon Jun 16 19:22:23 2014	1402939343	0	1002	1002	1001
Mon Jun 16 19:21:38 2014	1402939298	0	1002	1002	1002
Mon Jun 16 19:23:10 2014	1402939390	0	1002	1002	1002
Mon Jun 16 19:23:06 2014	1402939386	0	1002	1002	875
Mon Jun 16 19:21:46 2014	1402939306	0	1002	1002	1002
Mon Jun 16 19:22:37 2014	1402939357	0	1002	1002	1002
Mon Jun 16 19:22:49 2014	1402939369	0	1002	1002	1002
Mon Jun 16 19:23:09 2014	1402939389	0	1002	1002	1002
Mon Jun 16 19:21:43 2014	1402939303	0	1002	1002	1002
Mon Jun 16 19:22:55 2014	1402939375	0	1002	1002	1002
Mon Jun 16 19:22:40 2014	1402939360	0	1002	1002	1002
Mon Jun 16 19:21:52 2014	1402939312	0	1002	1002	1002
Mon Jun 16 19:22:32 2014	1402939352	0	1002	1002	1002
Mon Jun 16 19:22:36 2014	1402939356	0	1002	1002	1002
Mon Jun 16 19:22:41 2014	1402939361	0	1002	1002	1002
Mon Jun 16 19:22:08 2014	1402939328	0	1003	1003	1002
Mon Jun 16 19:23:09 2014	1402939389	0	1003	1003	1003
Mon Jun 16 19:21:29 2014	1402939289	3	999	1003	999
Mon Jun 16 19:21:54 2014	1402939314	0	1003	1003	1003
Mon Jun 16 19:22:04 2014	1402939324	0	1003	1003	1003
Mon Jun 16 19:21:30 2014	1402939290	0	1003	1003	1000
Mon Jun 16 19:21:46 2014	1402939306	0	1003	1003	1003
Mon Jun 16 19:23:14 2014	1402939394	0	1003	1003	1003
Mon Jun 16 19:22:48 2014	1402939368	0	1003	1003	1003
Mon Jun 16 19:21:49 2014	1402939309	0	1003	1003	1003
Mon Jun 16 19:21:38 2014	1402939298	0	1003	1003	1003
Mon Jun 16 19:22:48 2014	1402939368	0	1003	1003	1003
Mon Jun 16 19:23:18 2014	1402939398	0	1003	1003	1003
Mon Jun 16 19:21:56 2014	1402939316	0	1003	1003	1003
Mon Jun 16 19:22:48 2014	1402939368	0	1003	1003	1003
Mon Jun 16 19:22:49 2014	1402939369	0	1003	1003	1003
Mon Jun 16 19:23:00 2014	1402939380	0	1003	1003	1003
Mon Jun 16 19:22:21 2014	1402939341	0	1003	1003	1001
Mon Jun 16 19:21:39 2014	1402939299	0	1003	1003	945
Mon Jun 16 19:23:17 2014	1402939397	0	1003	1003	1003
Mon Jun 16 19:22:41 2014	1402939361	0	1003	1003	1003
Mon Jun 16 19:22:18 2014	1402939338	0	1003	1003	1003
Mon Jun 16 19:22:54 2014	1402939374	0	1003	1003	1003
Mon Jun 16 19:22:11 2014	1402939331	0	1003	1004	1003
Mon Jun 16 19:22:17 2014	1402939337	0	1004	1004	1003
Mon Jun 16 19:22:46 2014	1402939366	0	1004	1004	1003
Mon Jun 16 19:21:55 2014	1402939315	0	1004	1004	937
Mon Jun 16 19:22:31 2014	1402939351	0	1004	1004	1004
Mon Jun 16 19:21:47 2014	1402939307	0	1004	1004	1004
Mon Jun 16 19:21:52 2014	1402939312	0	1004	1004	1004
Mon Jun 16 19:21:59 2014	1402939319	0	1004	1004	1004
Mon Jun 16 19:21:56 2014	1402939316	0	1004	1004	1004
Mon Jun 16 19:21:50 2014	1402939310	0	1004	1004	1004
Mon Jun 16 19:22:23 2014	1402939343	0	1004	1004	1004
Mon Jun 16 19:22:25 2014	1402939345	0	1004	1004	1004
Mon Jun 16 19:22:49 2014	1402939369	0	1004	1004	1004
Mon Jun 16 19:22:14 2014	1402939334	0	1004	1004	1004
Mon Jun 16 19:21:53 2014	1402939313	0	1004	1004	1004
Mon Jun 16 19:22:16 2014	1402939336	0	1004	1004	1004
Mon Jun 16 19:22:17 2014	1402939337	0	1004	1004	1004
Mon Jun 16 19:21:42 2014	1402939302	0	1004	1004	1004
Mon Jun 16 19:21:56 2014	1402939316	0	1004	1004	1004
Mon Jun 16 19:23:13 2014	1402939393	0	1004	1004	1004
Mon Jun 16 19:21:35 2014	1402939295	0	1004	1004	1004
Mon Jun 16 19:21:58 2014	1402939318	0	1004	1004	1004
Mon Jun 16 19:21:51 2014	1402939311	0	1004	1004	1004
Mon Jun 16 19:22:53 2014	1402939373	0	1005	1005	1004
Mon Jun 16 19:21:56 2014	1402939316	0	1004	1005	1004
Mon Jun 16 19:22:16 2014	1402939336	0	1005	1005	1004
Mon Jun 16 19:23:07 2014	1402939387	0	1005	1005	1005
Mon Jun 16 19:22:48 2014	1402939368	0	1005	1005	1005
Mon Jun 16 19:21:59 2014	1402939319	0	1005	1005	1005
Mon Jun 16 19:23:00 2014	1402939380	0	1005	1005	1005
Mon Jun 16 19:22:35 2014	1402939355	0	1005	1005	1005
Mon Jun 16 19:22:08 2014	1402939328	0	1005	1005	1005
Mon Jun 16 19:22:48 2014	1402939368	0	1005	1005	1005
Mon Jun 16 19:22:35 2014	1402939355	0	1005	1005	993
Mon Jun 16 19:23:18 2014	1402939398	0	1005	1005	1005
Mon Jun 16 19:22:35 2014	1402939355	0	1005	1005	1005
Mon Jun 16 19:21:30 2014	1402939290	0	1005	1005	1005
Mon Jun 16 19:22:29 2014	1402939349	0	1005	1005	1005
Mon Jun 16 19:22:02 2014	1402939322	0	1005	1005	1005
Mon Jun 16 19:22:04 2014	1402939324	0	1005	1005	1005
Mon Jun 16 19:22:28 2014	1402939348	0	1006	1006	1005
Mon Jun 16 19:22:53 2014	1402939373	0	1006	1006	1005
Mon Jun 16 19:21:42 2014	1402939302	0	1006	1006	1005
Mon Jun 16 19:22:08 2014	1402939328	0	1006	1006	1005
Mon Jun 16 19:23:06 2014	1402939386	0	1006	1006	1006
Mon Jun 16 19:22:52 2014	1402939372	0	1006	1006	1006
Mon Jun 16 19:22:22 2014	1402939342	0	1006	1006	990
Mon Jun 16 19:22:41 2014	1402939361	0	1006	1006	1006
Mon Jun 16 19:21:59 2014	1402939319	0	1006	1006	1006
Mon Jun 16 19:22:45 2014	1402939365	0	1006	1006	1006
Mon Jun 16 19:23:16 2014	1402939396	0	1006	1006	1006
Mon Jun 16 19:23:02 2014	1402939382	0	1006	1006	962
Mon Jun 16 19:22:49 2014	1402939369	0	1006	1006	1006
Mon Jun 16 19:21:38 2014	1402939298	0	1006	1006	1006
Mon Jun 16 19:22:34 2014	1402939354	0	1006	1006	1006
Mon Jun 16 19:22:22 2014	1402939342	0	1006	1006	1006
Mon Jun 16 19:22:55 2014	1402939375	0	1006	1006	1006
Mon Jun 16 19:22:40 2014	1402939360	0	1006	1006	1006
Mon Jun 16 19:21:37 2014	1402939297	0	1006	1006	1006
Mon Jun 16 19:22:58 2014	1402939378	0	1006	1006	1006
Mon Jun 16 19:21:48 2014	1402939308	0	1006	1006	1006
Mon Jun 16 19:21:57 2014	1402939317	0	1007	1007	1006
Mon Jun 16 19:22:14 2014	1402939334	0	1007	1007	1006
Mon Jun 16 19:22:43 2014	1402939363	0	1007	1007	986
Mon Jun 16 19:21:51 2014	1402939311	0	1007	1007	1007
Mon Jun 16 19:22:13 2014	1402939333	0	1007	1007	1007
Mon Jun 16 19:23:08 2014	1402939388	0	1007	1007	1007
Mon Jun 16 19:22:50 2014	1402939370	0	1007	1007	1007
Mon Jun 16 19:22:00 2014	1402939320	0	1007	1007	1007
Mon Jun 16 19:21:53 2014	1402939313	0	1007	1007	1007
Mon Jun 16 19:21:39 2014	1402939299	0	1007	1007	1007
Mon Jun 16 19:22:47 2014	1402939367	0	1007	1007	1007
Mon Jun 16 19:23:07 2014	1402939387	0	1007	1007	1007
Mon Jun 16 19:21:56 2014	1402939316	0	1007	1007	1007
Mon Jun 16 19:23:00 2014	1402939380	0	1007	1007	1007
Mon Jun 16 19:22:06 2014	1402939326	0	1007	1007	1007
Mon Jun 16 19:22:47 2014	1402939367	0	1007	1007	1007
Mon Jun 16 19:21:47 2014	1402939307	0	1007	1007	1007
Mon Jun 16 19:21:47 2014	1402939307	0	1007	1007	1007
Mon Jun 16 19:21:52 2014	1402939312	0	1007	1007	1007
Mon Jun 16 19:22:54 2014	1402939374	0	1007	1007	1007
Mon Jun 16 19:22:00 2014	1402939320	0	1007	1007	1007
Mon Jun 16 19:22:53 2014	1402939373	0	1007	1007	1007
Mon Jun 16 19:22:36 2014	1402939356	0	1007	1007	1007
Mon Jun 16 19:22:34 2014	1402939354	0	1007	1007	1007
Mon Jun 16 19:22:04 2014	1402939324	0	1008	1008	1008
Mon Jun 16 19:22:41 2014	1402939361	0	1008	1008	1008
Mon Jun 16 19:21:45 2014	1402939305	0	1008	1008	978
Mon Jun 16 19:22:28 2014	1402939348	0	1008	1008	924
Mon Jun 16 19:22:59 2014	1402939379	0	1008	1008	1008
Mon Jun 16 19:23:10 2014	1402939390	0	1008	1008	1008
Mon Jun 16 19:21:39 2014	1402939299	0	1008	1008	935
Mon Jun 16 19:21:35 2014	1402939295	0	1008	1008	1008
Mon Jun 16 19:22:21 2014	1402939341	0	1008	1008	1008
Mon Jun 16 19:22:17 2014	1402939337	0	1008	1008	1008
Mon Jun 16 19:22:50 2014	1402939370	0	1008	1008	1008
Mon Jun 16 19:22:02 2014	1402939322	0	1008	1008	1008
Mon Jun 16 19:22:25 2014	1402939345	0	1008	1008	1008
Mon Jun 16 19:21:51 2014	1402939311	0	1008	1008	1008
Mon Jun 16 19:22:50 2014	1402939370	0	1008	1008	1008
Mon Jun 16 19:22:44 2014	1402939364	0	1008	1009	1008
Mon Jun 16 19:22:32 2014	1402939352	0	1009	1009	1008
Mon Jun 16 19:22:16 2014	1402939336	0	1009	1009	1009
Mon Jun 16 19:22:50 2014	1402939370	0	1009	1009	1009
Mon Jun 16 19:23:08 2014	1402939388	0	1009	1009	1009
Mon Jun 16 19:21:40 2014	1402939300	0	1009	1009	1009
Mon Jun 16 19:21:52 2014	1402939312	0	1009	1009	1009
Mon Jun 16 19:23:15 2014	1402939395	0	1009	1009	1009
Mon Jun 16 19:22:00 2014	1402939320	0	1009	1009	1009
Mon Jun 16 19:21:42 2014	1402939302	0	1009	1009	1009
Mon Jun 16 19:22:29 2014	1402939349	0	1009	1009	987
Mon Jun 16 19:23:02 2014	1402939382	0	1009	1009	1009
Mon Jun 16 19:21:43 2014	1402939303	0	1009	1009	1009
Mon Jun 16 19:23:01 2014	1402939381	0	1009	1009	1009
Mon Jun 16 19:22:07 2014	1402939327	0	1009	1009	1009
Mon Jun 16 19:22:12 2014	1402939332	0	1009	1009	1009
Mon Jun 16 19:22:39 2014	1402939359	0	1009	1009	1009
Mon Jun 16 19:23:03 2014	1402939383	0	1009	1009	1009
Mon Jun 16 19:21:55 2014	1402939315	0	1009	1009	1009
Mon Jun 16 19:22:14 2014	1402939334	0	1009	1009	889
Mon Jun 16 19:22:38 2014	1402939358	0	1010	1010	1009
Mon Jun 16 19:22:43 2014	1402939363	0	1010	1010	1009
Mon Jun 16 19:22:09 2014	1402939329	0	1010	1010	1010
Mon Jun 16 19:22:28 2014	1402939348	0	1010	1010	1010
Mon Jun 16 19:22:17 2014	1402939337	0	1010	1010	1010
Mon Jun 16 19:22:52 2014	1402939372	0	1010	1010	1010
